"lambda","lam.ci.l","lam.ci.u","loglik","rho1","rho2","rho3","rho4"
25,14,40,-523.835191314358,13.7477724189993,12.5079870894725,15.080324556922,14.1984916678897
27,10,68,-519.540119333635,12.4128766441895,12.7601861876024,17.9647163994594,11.7037821767615
24,11,43,-696.871534180821,16.0523533131493,13.6811459865664,14.1236778518575,16.1448243199003
28,15,46,-505.499865920224,17.3068494730841,12.472448816726,15.5987868123696,11.7863217345754
39,9,149,-432.242724759231,12.444307479248,10.7800952702561,12.739788446055,12.8628921106083
32,12,77,-530.21862439155,14.821212434254,11.3719679139639,14.9724473946593,12.9997728699921
66,21,200,-415.776342596416,14.7092259915665,14.3259246446852,10.7377316302575,12.314239990338
22,8,45,-576.617715562932,14.7752779909778,12.5416862450572,13.1822303849064,11.5418264838563
17,7,33,-723.446560225751,18.6516968796655,14.7225918564839,13.0804445255136,14.3461073029338
19,9,34,-413.800943756001,10.8476645446349,10.3854320404079,15.2379230317073,17.3289564309156
24,14,41,-626.196812401719,11.0195673064882,13.4221383280659,15.1888869518039,13.4797187724282
22,10,43,-607.978718310968,10.837294653163,14.413861771788,12.5752423881033,12.5547487674518
19,8,34,-418.539576143563,17.3054660154077,15.310698379137,15.0869747073789,10.5566299842935
50,17,100,-596.240618981736,10.5907955925311,11.9410553871784,11.5007756682452,14.3773140259003
25,11,46,-452.267022270433,13.7303136779484,12.6328542070996,12.1775166301846,13.4795746885544
17,7,36,-455.878662108725,14.2846195078037,14.6117125805778,12.7874731056453,11.8759159528813
26,16,41,-628.536707618552,14.8175259775864,13.4638398400872,17.7234068309189,11.7517306560108
28,16,44,-621.103501744501,14.3454443262799,14.7403774741101,15.6957501310618,13.2027643988589
27,11,56,-756.43219433173,14.8454408507985,11.2544497985138,12.6829081799653,20.009909461834
29,10,56,-489.093423026762,13.5170668166607,12.5317678462518,13.2873943690956,9.58615973071249
20,8,39,-629.878863491068,13.3632810936311,11.7848931166528,13.0872813997857,12.1268136962759
29,16,49,-460.725851751991,15.3018375442261,10.7758431703485,15.92794053678,15.1538322652969
22,13,33,-590.741339277425,17.0848464087444,11.0765759555226,12.9411378600492,15.4320061870445
20,12,32,-766.702676390459,15.3147601609708,15.310599381151,13.9666585332965,14.4368314628659
12,3,24,-417.990018827497,14.7109970238086,10.974365597474,15.2202487227967,11.1632556862689
11,0,37,-463.493920900609,10.6992908960789,12.4872081547059,13.1612027236947,13.52702218901
18,5,40,-333.980922316085,10.9681225246594,11.4990538456528,10.8851506710288,14.1302018285708
29,8,72,-404.909812216589,14.3089365431173,13.1184471766534,12.606642173558,9.52839687614139
17,5,39,-529.146627778261,13.3401965305913,12.3027059951084,13.0546049983602,14.4147200752585
31,17,57,-492.729086285238,15.7141884875045,11.7599066474769,14.7981504662994,14.286335469056
22,8,44,-517.062444577208,13.4552126037231,14.0849395316215,12.8236800305019,12.8448037226597
10,5,26,-516.604079848519,11.8694905525112,12.9890200055903,11.5135177921412,13.9459465285946
24,5,78,-515.031865688213,12.5968322584556,11.0099746739002,16.5545861530967,12.7014878802057
21,9,40,-944.386483105066,14.6517457539092,12.4044465432099,15.8677090977037,13.3108459646221
23,9,46,-871.788457343909,15.6043431651076,12.6584258731936,13.1440866880701,14.1771280262927
24,12,46,-530.46434951371,14.3373150221939,11.3577278021386,11.232413759367,17.7430280875434
12,3,28,-551.995332438722,13.0111916669786,13.6088327921107,23.1539091650631,13.2791749246007
15,4,29,-646.365638551461,14.6517277035359,11.6621915693031,13.2806213278569,17.5516084504421
19,11,31,-633.140957943549,11.7378188413777,12.8555349176209,16.1758150170047,15.5545346518823
29,16,44,-657.997997906775,14.3520410384662,12.1638399110695,15.0769748103035,14.9025845029128
14,1,39,-401.438142600751,14.5215826708529,13.2781796145137,13.6858545181859,9.70734940962608
28,16,50,-596.196526612615,15.4599782399932,15.2286487696409,15.573303879943,15.5770843950947
19,10,32,-623.0253462775,13.6426324724908,16.1552102982678,17.218153619379,14.0408393493364
28,16,45,-569.370272876308,15.2518365324301,11.2362715763134,13.7877311984002,11.9242120187575
28,9,53,-593.714235290179,10.5243888731506,11.2919866579248,13.7479735457535,13.1521297450569
16,8,27,-641.397955872059,13.0087243346374,13.7323421795839,13.232872452928,18.5125713492151
94,30,200,-337.662431905483,10.7980863667587,10.5694491340634,10.9895135405985,10.9539476521076
46,14,96,-398.776070687915,12.1017322642961,13.4903298142246,14.3575834913359,14.1278655281662
28,17,42,-719.450198801183,16.3306250582823,10.0248514271353,14.1251909476014,16.7837620140721
48,24,95,-493.641991413801,12.664031117817,10.9608323513988,12.985266440616,10.9855557568512
13,5,28,-329.84562063617,13.1507632876361,12.0698874829082,12.6463217373595,12.6145929213518
27,18,40,-485.553809468086,16.1620472319684,13.1958515827705,14.0236518070806,18.7792127955698
35,14,66,-478.075297305858,13.1552493473559,15.0761963115389,14.9405976980809,12.4502465261845
16,7,30,-698.231538361302,14.6192003586931,13.1880092887894,12.5952870558655,15.0226263028697
18,9,33,-515.846294478494,14.7871156348778,12.1132260297835,14.059516340003,11.5587923136889
31,14,56,-508.415303586388,13.0157402606988,11.3494238995793,14.3897876662696,14.0851929947034
40,21,79,-533.279880408047,14.049956307357,14.5309735184175,12.4056927289926,11.9638615630558
41,25,69,-574.167078192682,11.0924158509577,12.204748979975,15.5427224597721,14.3408413843939
32,19,50,-431.860100663647,14.2022932064437,11.7692296687982,17.6004473144715,14.919309279809
32,19,55,-609.612412870874,14.7059462906613,13.7333333477052,16.4124289529014,11.4076981343557
14,4,31,-425.903133863064,12.9123607770997,12.565744665615,13.939661496158,13.5965977906884
33,20,54,-663.091687396645,11.3253712239501,12.4428846678169,13.1741656761379,15.7166339040103
24,4,66,-498.876149281389,16.8679136705872,12.1444646648988,9.19416153557293,12.4979587148976
22,11,46,-586.423739461084,14.8684285807349,14.8874970397684,17.0373609119168,12.8549710980102
11,2,35,-700.266695879462,12.303843705846,13.2057911306462,12.8578166650002,14.8829924586089
22,9,42,-646.792509331123,12.9036195794371,12.3350254164924,14.6578752529528,15.2261623522001
32,10,63,-609.708189925033,12.3621509755556,12.1808501183075,14.5290831782498,10.4695185605078
24,13,41,-872.30994398463,14.2045860046104,16.5162812607062,15.1384158365883,14.684774902064
0,0,20,-330.141550254102,12.299123550338,12.2754731656035,13.2826571853498,9.8512620965858
20,6,38,-551.617557525089,14.841375814216,14.8776898118266,13.4520749729864,14.0247435775574
12,4,25,-833.84633299668,14.1301333562114,12.5944857727617,15.8594269887966,13.0939232004642
28,16,42,-741.757358815024,14.8356473751157,14.9551985472956,15.4580075881567,15.0967550779106
26,14,45,-788.280793558931,12.0422627509066,15.117997951732,13.6540292101074,17.3113046222125
21,10,45,-527.749035731404,13.4446815945478,13.9638605845569,14.9660078469739,12.6322140538882
28,14,55,-451.278636830419,16.2122133005266,11.8033276013311,15.1202509500317,12.1788117688848
33,18,52,-636.866759767889,14.8507127349607,11.7501596817285,17.7263364275655,12.1216717593303
14,6,25,-640.507194360437,15.8873256070076,14.0610184489186,12.4155556467263,12.542140076249
19,11,30,-709.859606631186,14.148837963994,14.9069560854213,12.6403570394626,19.5560019371085
14,6,29,-483.970198878438,15.0776108190373,12.2792538301445,13.6478028736102,12.613108409146
47,24,89,-809.664009251897,14.3734705410929,12.3966160204844,13.4513364513082,13.6899020708468
33,4,71,-426.732076794089,12.5141620527387,10.9177457198285,13.0737767843099,13.5338340148021
19,10,34,-766.221414744428,12.0383194428734,16.3746484570711,13.0807399750857,11.182793654008
27,14,47,-378.98766684443,11.3729122045448,12.221527287849,13.068932671921,13.6863919519431
9,0,84,-423.858107630133,11.6590917565032,10.3224213020312,16.086955036785,11.9373469241159
20,4,54,-481.433709715004,11.2140666982449,11.1898481463062,10.9980766846961,13.8709978254599
28,12,52,-312.727229895884,15.7683346109335,11.9830849973965,14.7233887640164,14.212498654911
44,25,85,-457.953919301796,15.0476097454445,12.143435588038,15.2273643046985,17.1102948474746
27,18,38,-257.992773626987,9.54029205348699,14.8231288085829,13.7795913448238,13.9875765502271
24,15,38,-737.343465991408,17.3907157697092,14.7153984645153,15.4818626283546,14.9757195426047
7,0,58,-374.300448066341,9.51361922767775,10.3388904978069,14.7177276591186,16.3545559990497
20,13,31,-648.882985406541,18.0840093559483,13.8848429270962,15.794183572936,12.9315250257438
28,15,46,-715.624447141755,12.2525705046595,13.6493824610001,14.8596386757736,15.3966391125451
31,11,56,-567.993637407064,13.0623207213924,12.0281558038468,14.8978895302694,16.290121475
8,0,31,-443.962823005989,11.4457448853537,11.5895355212956,18.6384581575505,13.8671000302233
18,10,29,-344.972253361084,15.9071878088277,13.8100719119469,16.0000586388187,12.2496244484735
18,5,35,-578.250330727977,12.1945713883874,13.4573789040642,13.1018571229237,16.422501376947
16,3,103,-333.893851450628,11.3395894842887,10.5553626698597,14.5969026764603,10.7120821899652
39,16,97,-409.056676781779,17.5030957742551,13.1916562859942,14.7556880379214,11.0749578496402
37,14,104,-466.046570505408,10.6641401803431,13.1009682589155,14.7440319985716,10.0323043542483
27,14,47,-817.73720292996,10.1941346024642,12.4797797434006,15.1354024327113,14.1847591825704
34,17,62,-665.902668464228,15.4748270515857,12.5214028066232,15.5980101218728,10.8245706811754
42,18,72,-667.349241125246,13.8674390321782,12.7649626832141,9.72537181855038,15.073004146348
21,12,34,-464.827724642934,12.5824758043232,12.4254617115042,15.2105439618615,15.2380267058503
24,12,40,-492.904689329282,13.8537816927508,11.0752700086492,15.7308539256966,15.6176265242986
32,17,58,-598.735670313676,13.827844957334,17.9300172755247,11.9815438067432,14.0638764931291
17,6,35,-487.690513989711,11.4444327668499,11.7796278650844,13.7525543320214,14.3068510798837
30,18,47,-621.185078180374,16.8269053709464,12.318122565453,16.604339863437,10.9585955185537
25,15,39,-820.217013775066,15.221399121014,15.5904124950939,13.962472391672,15.0068616005818
10,0,26,-602.527519656372,11.29794979048,12.955188046065,13.8532774071216,11.2007289616073
50,22,91,-548.203462148036,16.203360430446,14.5638393500064,15.1259062407425,17.2963287022684
17,4,37,-662.454017770689,13.6491504327078,13.5491543356179,13.4338634287727,9.80401255485991
21,11,33,-644.82176256955,14.59444693374,15.4304924128562,13.1330821449168,14.8326671852142
30,17,47,-612.499651097026,14.0563771223847,13.8072927214696,12.8646083002015,12.6650884751393
29,17,46,-588.001517129942,15.286321552627,16.1613152547602,13.4632674580396,13.2309194258437
18,4,39,-400.191908848846,13.1493658300554,13.8596924229011,14.2085527421974,8.60350786530761
11,4,24,-589.652649532633,14.1343611275847,12.1412129846934,13.6481450222847,16.927252092778
22,11,43,-555.866658607918,11.8249449060014,15.6194720973546,14.4811467051866,9.75863805405575
24,13,40,-590.685245147501,16.2289636581515,12.498640115633,12.6237705277683,12.7710672391939
25,10,44,-467.875429827006,14.6323078800016,10.4390529742299,15.8629087660064,11.1164083862144
61,29,105,-392.883038085283,14.3756472239623,11.7887734526245,15.0763606298775,12.5374131622437
24,12,40,-760.509330972629,16.6258293675298,12.9446579391948,13.9427659025937,16.2814380628872
20,9,35,-531.840744709587,15.5284849580089,12.0494995337415,8.87386148924841,10.0715831568048
27,16,42,-827.248513037077,14.8889524415339,14.0113312500942,18.6770265658036,12.8061756270117
15,6,28,-612.608931647103,14.5805345582049,13.1478314401013,15.1041065769012,13.9085490643666
22,14,33,-564.292714273386,13.9870951585151,14.7053606351451,19.2831481991023,14.4256846396757
15,7,29,-688.364035538526,17.3436182898999,12.3331001800974,11.9194180484134,13.284244574605
24,9,47,-680.281259022674,14.0707951889766,17.2913228284403,13.6861913224807,16.3438095443273
24,13,43,-454.28186574444,13.2982087630602,13.9691514349741,12.8531019991392,14.3708161999312
15,7,37,-497.667656008994,13.6786111863829,11.4184688534297,11.6356889356198,19.0536832100629
32,16,56,-465.764192433839,12.0056278737275,9.23877482564907,15.153172699504,10.5392988626147
46,27,80,-553.008571542513,13.2199541376283,10.8102044923897,15.0986800996919,15.6965837409053
28,16,45,-472.250212073581,14.2599303695554,11.102662779246,14.9821509104539,11.5862482052993
27,12,49,-703.616845501909,13.3813922968048,16.3363858971378,10.9289359608762,14.3370763052137
17,7,33,-582.079086960224,11.7964233809492,14.2417525989296,13.9976517026888,10.2818461859455
14,6,30,-522.695601962003,13.1921512248853,13.8469782514233,11.4373532023803,14.1234501786223
20,6,40,-672.835297942523,15.6395158676385,12.4067603585649,16.7197613819761,13.3790848035547
38,13,88,-588.63698467055,19.9883562213522,14.6878795981321,14.7945978049318,13.5494510412539
39,17,73,-329.977867578441,14.2734712465332,15.116475413171,13.3825349854889,11.4312638218394
29,19,43,-465.286888700351,17.1724095600493,13.6653478564602,15.2834402088389,13.2659661550436
25,15,38,-518.255239284596,13.204231880837,15.4443115173696,15.8895512185338,12.8373274652285
46,24,93,-547.478614143441,13.7722618228677,10.4778039957289,14.9502194831805,13.0197199386923
28,18,43,-515.983782599109,16.5541469952028,13.7609550496232,15.2896362275478,15.4040076403674
78,22,200,-569.464192324618,12.4207367847845,13.598565796687,16.2506167399158,12.3017538360017
34,17,67,-616.85262615511,12.8994205226674,12.2626239463988,13.975594514023,10.3304246732919
32,19,51,-515.49055464214,11.4360492509413,12.393696677214,15.4437425962053,18.5926558188046
25,14,43,-632.743868776737,12.1742115762451,13.3238751942131,10.9730840401181,12.7726085666017
22,8,69,-444.696252871026,12.5408457354035,12.2640028572649,14.8265206331328,12.3893766000382
20,11,38,-413.442582289959,20.0904207686844,12.9747582384225,15.1430048604733,14.3737285707426
45,24,77,-446.883208235553,13.4439009304003,9.82432229570956,12.1376977990005,13.3291303467389
13,0,54,-786.521612136802,12.4134516773294,18.3649569988254,13.6720219882899,11.8235820286859
19,12,30,-690.759566059995,15.1782784951671,14.3381509380291,17.4018487713223,14.1620518766334
24,15,35,-652.845749259385,15.1849693802069,14.8716400175629,14.0787401948625,13.7111975377692
20,10,34,-667.950232828891,13.2021270152144,15.2389463704532,13.3045412740812,13.7114806860417
